accountId,date_acquired,cust_age,avg_order_rev,min_order_rev,max_order_rev,tot_order_cnt,churned
64082,2014-10-30,644,358.075,309.75,406.4,2,1
64097,2014-10-30,644,235.515,157.63,313.4,2,1
64107,2014-11-14,629,2159.158333,35,4669.5,20,0
64109,2014-10-31,643,703.78,528,879.56,2,0
64112,2014-10-31,643,811.95,639,984.9,2,1
64131,2014-10-31,643,595.166667,344.72,943.5,4,1
64175,2014-10-31,643,325.42,211.4,439.44,2,1
64182,2014-10-31,643,225.8,90,361.6,2,1
64190,2014-10-31,643,266.953333,233.7,332.32,3,1
64193,2014-10-31,643,378.2,378.2,378.2,2,1
64231,2014-11-01,642,229.704,85.65,453.13,5,0
64256,2014-11-01,642,331.515,271.86,391.17,2,0
64266,2014-11-01,642,335.305,328.25,342.36,2,0
64267,2014-11-02,641,382.57,105,660.14,2,1
64292,2014-11-02,641,221.906667,133.68,324.3,3,1
64294,2014-11-02,641,208.49,202.98,214,2,1
64316,2014-11-04,639,662.4,407.45,921.5,3,0
64334,2014-11-03,640,207.99,200.98,215,2,0
64335,2014-11-13,630,2560.17,2453.99,2666.35,2,0
64337,2014-11-03,640,855,855,855,2,1
64357,2014-11-03,640,1273.65,1184,1363.3,2,1
64366,2014-11-03,640,2234.5,1769,2700,2,1
64389,2014-11-03,640,616.015,272.02,835.84,4,0
64402,2014-11-03,640,357,349.5,364.5,2,1
64412,2014-11-07,636,305.55,220,391.1,2,1
64413,2014-11-03,640,362.83,131.96,600,8,0
64452,2014-11-03,640,798.13,439.26,1157,2,1
64454,2014-11-03,640,278.9,236.61,331.92,3,1
64472,2014-11-03,640,292.975,255.6,330.35,2,1
64477,2014-11-03,640,680.61,680.61,680.61,2,1
64478,2014-11-03,640,293,293,293,2,1
64487,2014-11-05,638,283.36,225.36,341.36,3,1
64492,2014-11-04,639,367.325,362.95,371.7,2,1
64497,2014-11-04,639,209.53,72.06,347,2,1
64504,2014-11-04,639,374.875,264.74,485.01,2,1
64508,2014-11-04,639,266.185,90,442.37,2,1
64526,2014-11-04,639,232.09,178.38,285.8,2,0
64533,2014-11-04,639,989.635,483,1496.27,2,1
64540,2014-11-04,639,577.79,378.4,777.18,2,1
64548,2014-11-04,639,360.275,276.7,524.8,5,1
64558,2014-11-04,639,754.81,204.12,1305.5,2,1
64589,2014-11-04,639,729.495,329.46,1021,6,0
64608,2014-11-04,639,358.8,75,642.6,2,1
64629,2014-11-04,639,952.752857,200,2361.34,10,0
64635,2014-11-10,633,285.345,215.51,355.18,2,1
64639,2014-11-04,639,441.54,309.36,573.72,2,0
64654,2014-11-04,639,266.975,40,493.95,2,1
64671,2014-11-05,638,495.6,487.2,504,2,1
64679,2014-11-05,638,274.5,255,294,2,0
64696,2015-02-20,531,3541.3725,1816,4568.19,4,0
64700,2014-11-05,638,424.1,287.2,561,2,1
64715,2014-11-05,638,797.381667,272.87,1881.9,7,0
64732,2014-11-18,625,353.79,255,452.58,2,1
64764,2014-11-05,638,396.515,262.91,530.12,2,1
64777,2014-11-05,638,313.393333,125,441.68,3,1
64807,2014-11-05,638,233.375,194.5,272.25,2,1
64821,2014-11-06,637,417.5,276.5,558.5,2,1
64856,2014-11-06,637,921.666667,750,1050,3,1
64862,2014-11-06,637,545.76,300.3,791.22,2,0
64866,2014-11-17,626,404.75,387.75,421.75,2,0
64872,2014-11-06,637,570.955,497,644.91,2,1
64935,2014-11-06,637,330.32,215.2,625,8,0
64957,2014-11-06,637,261.055,183.88,338.23,2,1
64958,2014-11-06,637,276.29,250.08,302.5,2,0
64965,2014-11-06,637,656.88,656.88,656.88,2,1
64966,2014-11-06,637,513.75,513.75,513.75,3,1
64988,2014-11-07,636,504.82,359.64,650,2,0
65043,2014-11-07,636,813.13,813.13,813.13,2,1
65058,2014-11-07,636,668.25,668.25,668.25,2,1
65093,2014-11-07,636,286.39,268.84,303.94,2,1
65108,2014-11-07,636,449.515,398.45,500.58,2,0
65114,2014-11-07,636,205.92,205.92,205.92,2,1
65119,2014-11-08,635,280.4925,141.15,535.78,4,1
65132,2014-11-08,635,484.72,387.86,581.58,2,0
65135,2014-11-08,635,222.875,46,399.75,2,1
65137,2014-11-08,635,345.03,189.9,500.16,2,1
65155,2014-11-08,635,306.8,306.8,306.8,2,1
65156,2014-11-08,635,1566.916667,1274.2,2148.55,3,0
65161,2014-11-08,635,221.965,196.8,247.13,2,1
65167,2014-11-09,634,297.07,212.64,381.5,2,1
65175,2014-11-09,634,333.92,267.84,400,2,1
65208,2014-11-09,634,249.2,211.65,286.75,2,1
65209,2014-11-09,634,263.33,244.16,282.5,3,1
65228,2014-11-09,634,222.615,160.53,284.7,2,1
65265,2014-11-10,633,332.2,240,456.6,3,0
65271,2014-11-10,633,857.796667,674.64,1156.25,3,0
65276,2014-11-10,633,662.786667,266.25,1343.6,3,1
65295,2014-11-10,633,482.08,414.16,550,2,1
65316,2014-11-10,633,530,487.5,572.5,2,1
65336,2014-11-10,633,316.865,237.84,395.89,2,1
65339,2014-11-10,633,215.985,101.97,330,2,1
65364,2014-11-12,631,404.33,404.33,404.33,2,1
65375,2014-11-10,633,291.125,285,297.25,2,1
65383,2014-11-12,631,316.815,263.2,370.43,2,1
65384,2014-11-10,633,308.16,280.96,335.36,2,1
65396,2014-11-10,633,472.65,450.3,495,3,0
65402,2014-11-11,632,778.4,547.4,1009.4,4,1
65447,2014-11-11,632,574.205,569.52,578.89,2,0
65457,2014-11-11,632,215.825,215.75,215.9,2,0
65480,2014-11-11,632,954.6,390,1519.2,3,1
65502,2014-11-13,630,1301.625,1048,1555.25,2,0
65506,2014-11-11,632,240.46,175.92,305,2,0
65507,2014-11-11,632,248.33,221.8,274.86,2,1
65538,2014-11-11,632,819,438,1200,2,1
65556,2014-11-11,632,570.05,192.6,947.5,2,1
65558,2014-11-11,632,321.6,291,352.2,3,1
65565,2014-11-12,631,1357.986667,960.98,2046.03,4,0
65573,2014-11-11,632,492.555,442.26,542.85,2,1
65582,2014-11-12,631,383.34,180.12,586.56,2,1
65593,2014-11-12,631,1082.656,619,1430.44,5,1
65651,2014-11-19,624,393.3,342,444.6,2,0
65672,2014-11-12,631,356,356,356,2,1
65676,2014-11-12,631,223.925,218,229.85,2,0
65731,2014-11-12,631,520.31,382.48,658.14,2,1
65743,2014-11-12,631,205.7,205.26,206.14,2,1
65784,2014-11-13,630,399.325,330,468.65,2,1
65792,2014-11-13,630,329.76,299.88,359.64,2,0
65793,2014-11-21,622,513.175,439.6,586.75,2,1
65800,2014-11-13,630,1318.65,762.3,1875,3,1
65801,2014-11-25,618,473.71,112,835.42,2,1
65820,2014-11-13,630,903.5,209,1598,2,1
65823,2014-11-13,630,1403,1278,1528,2,1
65837,2014-11-13,630,247.3225,81,356.7,4,1
65844,2014-11-14,629,300.415,261.58,339.25,2,1
65857,2014-11-13,630,469.14,181.26,757.02,2,1
65899,2014-11-14,629,224.665,214.9,234.43,2,1
65905,2014-11-14,629,380.76,280.02,481.5,2,1
65910,2015-01-14,568,1463.036667,20,3180.7,3,0
65914,2014-11-14,629,662.992,322.2,1000.24,5,1
65935,2014-11-14,629,461.16,361.44,560.88,2,1
65948,2014-11-14,629,305.625,268.65,342.6,2,0
65951,2014-11-14,629,341.85,341.85,341.85,2,1
65955,2014-11-14,629,757.85,561.55,1062,3,1
65961,2014-11-15,628,219.34,219.34,219.34,2,1
66058,2014-11-18,625,480,78,882,2,1
66070,2014-11-16,627,309.735,294.36,325.11,2,1
66080,2014-12-06,607,280.06,177.4,382.72,2,1
66081,2014-11-24,619,376.906667,340,400,3,1
66091,2014-11-16,627,755.853333,499.8,1056,3,1
66154,2014-11-18,625,275.68,103,448.36,2,1
66170,2014-11-17,626,309.575,258.24,360.91,2,1
66177,2014-11-17,626,714.01,591.06,927.42,5,0
66224,2014-11-17,626,735.44,524.88,946,2,1
66242,2014-11-18,625,233.053333,169.92,342.6,3,1
66281,2014-11-18,625,600.405,573.92,626.89,2,0
66282,2014-12-12,601,383.65,230,537.3,3,1
66297,2014-11-18,625,495.75,488,503.5,2,0
66303,2014-12-03,610,473.42,104,842.84,3,1
66319,2014-11-18,625,303.54,70.5,536.58,2,1
66333,2014-11-18,625,546.35,497.2,595.5,2,1
66338,2014-12-12,601,656.625,247.25,1066,2,1
66345,2014-11-18,625,408.005,296.92,519.09,2,1
66352,2014-11-18,625,286.135,233.05,339.22,2,1
66354,2014-11-18,625,505.15,264.8,745.5,2,1
66357,2014-11-18,625,256.905,230.56,283.25,2,1
66365,2014-11-18,625,880.47,504.24,1256.7,2,1
66379,2014-11-18,625,1055.666667,955,1210,3,1
66410,2014-11-18,625,390.625,388.25,393,2,1
66424,2014-11-19,624,211.853333,106.26,370,3,1
66432,2014-11-20,623,773.54,753.56,793.52,3,0
66433,2014-11-19,624,571.14,467.28,675,2,0
66473,2014-11-19,624,1134.953333,20,2915.36,3,1
66490,2014-11-19,624,227.12,55.06,399.18,2,1
66500,2014-11-20,623,1160.305,388.96,1931.65,2,1
66508,2014-12-08,605,203.7125,182.28,231.92,4,0
66515,2014-11-19,624,305.486667,228.14,353.52,3,1
66534,2014-11-19,624,399.19,124.28,928.75,4,0
66544,2014-11-19,624,514.87,470.84,558.9,2,1
66550,2014-11-20,623,347.16,347.16,347.16,2,1
66556,2014-11-26,617,621.43,603.5,639.36,2,0
66563,2014-11-20,623,225.34,225.34,225.34,2,1
66567,2014-11-20,623,338.68,283.7,393.66,2,1
66571,2014-11-20,623,430.945,405.89,456,2,0
66579,2014-11-20,623,270.74,20,461.01,4,1
66599,2014-11-20,623,468.825,315.3,622.35,2,0
66623,2014-11-20,623,209.95,200,219.9,2,1
66625,2014-11-21,622,493.725,20,844.65,4,1
66674,2014-11-21,622,1086.226667,840,1216.44,3,0
66762,2014-12-01,612,376.64,371.98,381.3,3,1
66808,2014-11-22,621,302.98,261.44,344.52,2,1
66814,2014-11-22,621,273.06,272.28,273.84,2,1
66853,2014-11-23,620,335.18,174.86,495.5,2,1
66867,2014-11-23,620,851,452,1250,2,0
66874,2014-11-23,620,268.64,113.64,415.26,3,1
66875,2014-11-23,620,321.39,249.06,393.72,2,1
66877,2014-11-24,619,599.875,444.75,755,2,1
66904,2014-11-24,619,314.79,299.8,329.78,2,0
66915,2014-11-24,619,612.14,445.32,778.96,2,1
66916,2014-12-05,608,374.013333,119.98,748.56,4,0
66918,2014-11-24,619,335.833333,299.5,363,3,0
66923,2014-11-24,619,377.918571,229.32,609.18,7,1
66932,2014-11-24,619,389.77,310.68,468.86,2,0
66934,2014-11-24,619,4969.31,3261.62,6677,2,0
66949,2014-11-24,619,223.892,124.95,329.12,5,0
66968,2014-11-24,619,1065.873333,403.62,1415.32,3,0
66971,2015-03-09,514,1475,1150,1800,2,0
66993,2014-11-24,619,282.96,224.28,324.18,5,0
66995,2014-11-29,614,592.86,592.86,592.86,2,1
67029,2014-11-25,618,941.75,620.5,1263,2,1
67061,2014-11-25,618,201.15,183.2,219.1,2,1
67072,2014-11-25,618,259.8,259.8,259.8,2,1
67083,2014-11-25,618,626.16,454.2,798.12,2,0
67084,2015-05-24,438,384.22,125,643.44,2,1
67099,2014-11-25,618,328.995,227.15,430.84,2,1
67132,2014-12-18,595,720.38,531.3,909.46,2,1
67134,2015-02-25,526,1375,1375,1375,2,1
67138,2014-11-25,618,524.745,456.54,592.95,2,1
67141,2014-11-25,618,440.4,300,580.8,2,0
67142,2014-11-26,617,323.99,203.06,467.5,3,0
67144,2014-11-25,618,447.7,158.4,737,2,0
67145,2014-11-25,618,480.405,222.6,738.21,2,1
67161,2014-11-26,617,226.055,164.97,287.14,2,1
67204,2014-11-26,617,889,889,889,3,1
67205,2014-12-19,594,416.5,416.5,416.5,2,1
67207,2014-11-26,617,752.41,752.41,752.41,2,1
67209,2014-11-26,617,855.88,263.76,1448,2,1
67238,2014-11-27,616,210.73,102.12,319.34,2,0
67260,2014-11-28,615,256.83,115.26,398.4,2,1
67269,2014-12-01,612,289.935,20,434.2,4,1
67274,2014-11-28,615,341,171.25,510.75,2,1
67299,2014-11-29,614,366.32,249.3,483.34,2,1
67345,2014-11-30,613,427.1,254.7,599.5,2,1
67349,2014-12-09,604,466.2,326.64,605.76,2,1
67353,2014-11-30,613,421.045,418,424.09,2,1
67368,2014-11-30,613,459.68,257.6,612.36,4,1
67377,2014-11-30,613,230.76,228.6,232.92,2,0
67401,2014-12-15,598,452.807143,379.8,575,7,0
67413,2014-12-01,612,1830.07,1083.5,2576.64,2,1
67431,2014-12-05,608,1021.166667,453.9,1654.8,3,0
67433,2014-12-01,612,442.1,400,484.2,2,0
67480,2014-12-01,612,539.135,509.6,568.67,2,1
67519,2014-12-01,612,261.12,261.12,261.12,2,1
67530,2014-12-02,611,545.925,484.65,607.2,2,1
67531,2014-12-05,608,821.79,749.5,894.08,2,1
67567,2015-02-17,534,4652.083333,3674.9,6282.35,5,1
67604,2014-12-02,611,256.15,211.97,280,3,0
67607,2014-12-12,601,382.89,303.92,461.86,2,1
67610,2014-12-02,611,679.41,673.38,685.44,2,1
67611,2014-12-02,611,604.075,515.75,692.4,2,1
67639,2014-12-02,611,1011.555,455.76,1567.35,2,1
67640,2014-12-02,611,309.15,247.5,370.8,2,1
67658,2014-12-03,610,350.75,301.5,400,2,0
67660,2014-12-02,611,1232.308333,20,2335,12,1
67667,2014-12-02,611,472.175,412.5,531.85,2,1
67668,2014-12-02,611,1356.775,1303.3,1410.25,2,1
67675,2014-12-02,611,782.24,764.48,800,2,1
67699,2014-12-04,609,1263.9,1021.2,1506.6,2,0
67756,2014-12-03,610,501.225,353.85,648.6,2,1
67758,2014-12-03,610,2116.125,732.25,3500,2,1
67761,2014-12-03,610,354.48,354.48,354.48,2,1
67777,2014-12-03,610,451.96,382.76,622.14,4,0
67801,2014-12-03,610,489.6,331.8,647.4,2,1
67808,2014-12-03,610,218.7,208.5,228.9,2,1
67823,2014-12-11,602,1100.16,1100.16,1100.16,2,1
67824,2014-12-03,610,436.636667,152.4,711.76,3,0
67841,2014-12-05,608,600.775,578.55,623,2,0
67849,2014-12-08,605,334.7,268.84,400.56,2,1
67897,2014-12-04,609,364.365,345.8,382.93,3,1
67910,2014-12-08,605,1236.75,676,1797.5,2,0
67919,2014-12-05,608,755,687,823,2,1
67949,2014-12-04,609,342.75,312,373.5,2,1
67951,2014-12-04,609,364.9,233.8,496,2,0
67958,2014-12-05,608,206.315,197.88,214.75,2,1
68006,2014-12-05,608,245.44,229.88,261,2,1
68033,2014-12-05,608,345.165,257.31,433.02,2,1
68051,2014-12-05,608,548.16,475.02,621.3,2,1
68070,2014-12-05,608,400.773,298.1,559,10,0
68117,2014-12-06,607,625.775,613.65,637.9,2,1
68155,2014-12-08,605,210.733333,193.6,219.4,3,1
68163,2014-12-07,606,244.235,188.37,300.1,2,1
68171,2014-12-07,606,205.79,65,346.58,2,1
68227,2014-12-08,605,1546.1,525,2739,3,0
68259,2014-12-12,601,2135.125,1597.29,2672.96,2,1
68304,2014-12-08,605,996.993333,397.4,2738.9,6,0
68313,2014-12-08,605,260.8,246.4,275.2,2,1
68327,2014-12-08,605,232.3,135.7,328.9,2,1
68359,2014-12-09,604,273.6,273.6,273.6,2,1
68370,2014-12-08,605,1173.75,1039.5,1308,2,0
68415,2014-12-11,602,389.97,270.24,509.7,2,0
68419,2014-12-09,604,707.52,667.5,747.54,2,1
68435,2014-12-10,603,228,228,228,2,1
68448,2014-12-09,604,404.655,296.91,512.4,2,1
68449,2014-12-09,604,578.56,438.62,718.5,2,0
68452,2014-12-09,604,846.515,449.44,1243.59,2,1
68457,2014-12-09,604,489.5,300,828,3,0
68489,2014-12-09,604,475.475,451.75,499.2,2,1
68497,2014-12-09,604,509.846667,238.65,824.75,3,1
68523,2014-12-09,604,421.05,128.75,713.35,2,1
68532,2014-12-09,604,358.12,292.32,423.92,2,1
68562,2014-12-09,604,586.3,586.3,586.3,2,1
68576,2014-12-09,604,422.75,376,469.5,2,1
68601,2014-12-10,603,293.625,217.95,369.3,2,1
68608,2014-12-10,603,318.053333,229.52,471.56,3,1
68620,2014-12-10,603,567.226667,352.32,734.76,3,1
68634,2014-12-10,603,1344.85,839.7,1850,2,1
68705,2014-12-10,603,310.533333,276,349.6,3,1
68731,2014-12-10,603,353.1,232.8,473.4,2,1
68741,2014-12-10,603,535,535,535,2,0
68755,2014-12-11,602,1006.95,1006.95,1006.95,2,1
68766,2014-12-11,602,322.24,291.84,352.64,2,1
68773,2014-12-12,601,367.305,170.16,564.45,2,1
68785,2014-12-11,602,525.04,430.2,619.88,2,0
68802,2014-12-11,602,266.225,101.04,431.41,2,0
68826,2014-12-11,602,562.815,232.2,893.43,2,0
68857,2014-12-11,602,341.25,307.5,375,2,1
68873,2015-01-12,570,399.75,356.25,443.25,2,0
68883,2014-12-12,601,1929.6,1929.6,1929.6,2,1
68890,2014-12-11,602,243.605,222.96,264.25,2,1
68951,2014-12-12,601,297.925,294.25,301.6,2,1
68952,2014-12-12,601,917,634,1200,2,1
68956,2014-12-12,601,478.39,369.26,587.52,2,0
68979,2014-12-12,601,692.213333,440.64,1158,3,1
68980,2014-12-12,601,1345,1302,1388,2,1
69009,2014-12-13,600,286.92,286.92,286.92,2,1
69017,2014-12-12,601,994.385714,705.6,1801.8,7,0
69056,2014-12-13,600,450.15,335.8,564.5,2,0
69066,2014-12-13,600,579.77,364.89,855.2,3,0
69075,2014-12-13,600,626.735,253.47,1000,2,1
69076,2014-12-13,600,364.55,287.5,461.15,3,0
69103,2014-12-14,599,558.45,345.6,771.3,2,0
69169,2014-12-17,596,243.1,243.1,243.1,2,1
69240,2014-12-15,598,279.5,279.2,279.8,2,1
69243,2014-12-16,597,674,674,674,2,1
69244,2014-12-15,598,1697.45,1697.45,1697.45,2,1
69255,2014-12-15,598,665.026667,227.1,1122.35,5,1
69313,2014-12-15,598,548.296667,321.2,819.24,6,0
69324,2014-12-18,595,364.726667,186.96,647.22,3,1
69336,2014-12-15,598,2661.85,1825.95,3497.75,2,0
69345,2014-12-16,597,767.47,555.64,979.3,2,1
69350,2014-12-16,597,575.05,338.1,812,2,1
69357,2014-12-17,596,630.555,571.47,689.64,2,0
69364,2014-12-16,597,310.32,153.44,451.15,3,1
69365,2014-12-16,597,260.12,175,345.24,2,1
69368,2014-12-17,596,412.1,295,529.2,2,1
69372,2015-01-09,573,1104.87,1104.87,1104.87,2,1
69376,2014-12-16,597,526.065,240.5,811.63,2,1
69385,2014-12-16,597,360.78,211.75,509.81,2,1
69411,2014-12-16,597,240.24,134.52,345.96,2,1
69438,2014-12-16,597,222,210,234,2,0
69461,2014-12-16,597,1803.595,720,3099.25,4,1
69476,2014-12-16,597,558.245,387.1,729.39,3,1
69504,2014-12-16,597,354.365,202.5,506.23,2,1
69549,2014-12-17,596,397.2,397.2,397.2,2,1
69578,2015-01-14,568,1277.25,955.5,1599,2,1
69606,2014-12-17,596,528.356667,413.82,732.55,3,0
69611,2014-12-17,596,1299.5,599,2000,2,1
69621,2014-12-17,596,215.556667,165.4,258.45,3,1
69626,2014-12-17,596,247,247,247,2,1
69681,2014-12-18,595,394.67,287,502.34,2,0
69699,2014-12-18,595,257.025,209.85,304.2,2,1
69701,2015-01-19,563,580.005,492.83,667.18,2,0
69714,2014-12-18,595,409.8,408,411.6,2,1
69733,2014-12-18,595,407.7,304.92,510.48,2,0
69741,2014-12-18,595,795.522222,151.96,2167.75,9,0
69765,2014-12-18,595,521.6,521.6,521.6,2,1
69767,2014-12-19,594,519.12,419.06,619.18,2,0
69806,2014-12-19,594,1077.28,869.94,1284.62,4,1
69817,2014-12-19,594,408.155,215.81,600.5,2,1
69839,2014-12-19,594,256.23,256.23,256.23,2,1
69843,2014-12-19,594,2463.8,2329.6,2598,2,1
69872,2014-12-20,593,315.64,120,511.28,2,1
69923,2014-12-21,592,447.903333,342.3,559.8,3,1
69927,2014-12-21,592,730.5,721,740,2,0
69946,2014-12-22,591,349.4,349.4,349.4,2,1
69953,2014-12-22,591,681.666667,553.75,937.5,3,0
69960,2014-12-22,591,366.185,355.12,377.25,2,0
69969,2014-12-22,591,301.89,289.48,314.3,2,0
69994,2014-12-22,591,487.13,354.9,619.36,2,1
69999,2014-12-22,591,1240,1099,1381,2,1
70037,2014-12-23,590,293.55,293.55,293.55,2,1
70060,2014-12-23,590,321.868594,20,910,66,0
70069,2014-12-24,589,670.476667,521.88,906,3,0
70097,2014-12-30,583,273.775,82.55,465,2,1
70111,2014-12-26,587,2501,2501,2501,2,1
70119,2014-12-26,587,215.595,188.43,242.76,2,1
70125,2015-01-23,559,414.58,262.8,587.61,3,0
70187,2014-12-30,583,430.423333,289.39,584.44,3,0
70237,2014-12-29,584,811.166667,438.5,1217.5,3,0
70239,2014-12-30,583,1195.1,1048.95,1341.25,2,0
70253,2014-12-30,583,520.05,482.6,557.5,2,1
70278,2014-12-30,583,608.5,608.5,608.5,2,1
70299,2014-12-30,583,238.75,65,412.5,2,1
70316,2014-12-31,582,304.2,215.1,393.3,2,0
70317,2015-01-06,576,1154.393333,500.8,2002.38,3,0
70335,2014-12-31,582,355.75,20,691.5,2,1
70351,2015-01-01,581,213.32,131.8,294.84,2,0
70363,2015-01-03,579,235.22,55,415.44,2,1
70425,2015-01-03,579,207.15,203.1,211.2,2,1
70446,2015-01-03,579,277.8,154.68,400.92,2,1
70474,2015-02-19,532,668.133333,153.75,1001.15,4,0
70486,2015-01-04,578,355.715,211.68,499.75,2,1
70529,2015-01-05,577,407.3025,221.76,641.25,4,1
70566,2015-01-05,577,371.4,361.2,381.6,2,1
70574,2015-01-05,577,388.005,297.57,478.44,2,1
70579,2015-01-05,577,1687.66,204.7,3170.62,2,1
70605,2015-01-06,576,861.8,441.35,1282.25,2,1
70612,2015-01-06,576,281.51,251.28,311.74,2,0
70617,2015-01-07,575,793.99,356.25,1655.53,4,0
70625,2015-01-06,576,899.65,546.8,1252.5,2,1
70677,2015-01-06,576,745.856667,391.89,1408.43,3,1
70684,2015-01-06,576,502.95,376.92,753.66,5,0
70689,2015-01-06,576,1098,1098,1098,2,1
70728,2015-01-08,574,409.9,409.9,409.9,3,1
70740,2015-01-07,575,349.8,349.8,349.8,2,1
70745,2015-01-07,575,1351.9,1300,1403.8,2,0
70748,2015-01-07,575,444.04,444.04,444.04,2,1
70753,2015-01-07,575,402.733333,215,528,3,0
70759,2015-01-09,573,973.42,795.72,1151.12,2,1
70805,2015-01-07,575,225.2,75,375.4,2,1
70853,2015-01-07,575,425,425,425,2,1
70862,2015-01-16,566,793.46,793.46,793.46,2,1
70882,2015-01-08,574,553.16,388.57,717.75,2,1
70889,2015-01-08,574,520.458,349.73,624.6,5,1
70903,2015-01-08,574,734.095,452.34,1015.85,2,1
70941,2015-01-16,566,519.48,519.48,519.48,2,0
70950,2015-01-08,574,522.28,284.79,759.77,2,0
70956,2015-01-08,574,277.34,260.2,294.48,2,1
70971,2015-01-19,563,231.7325,108.25,325.83,4,0
70972,2015-01-13,569,400.01,400.01,400.01,3,1
70974,2015-01-16,566,357.5,290.7,390.9,3,0
70975,2015-01-21,561,280.92,280.92,280.92,2,1
70976,2015-01-09,573,1484.92,1484.92,1484.92,2,1
70977,2015-01-09,573,1414.97,941.72,1888.22,2,1
70982,2015-01-09,573,431.58,354.06,485.64,3,1
71001,2015-01-09,573,905.825,665,1146.65,2,1
71029,2015-01-26,556,840.285,530.74,1129.05,4,0
71039,2015-01-09,573,829.61,750.73,928.7,3,1
71083,2015-01-10,572,650,625,675,2,0
71150,2015-01-11,571,265.785,202.32,329.25,2,1
71155,2015-01-11,571,1079,1002,1156,2,1
71167,2015-01-11,571,216.375,109.75,323,2,1
71168,2015-01-12,570,599.7,599.7,599.7,3,1
71169,2015-01-12,570,397.33,254.61,638.88,3,0
71186,2015-01-12,570,296,239.65,352.35,2,0
71215,2015-01-16,566,885.536667,587.64,1469.09,3,1
71216,2015-01-12,570,335.266667,103.16,668.31,6,0
71217,2015-01-12,570,745.663333,405.08,1136.58,3,1
71256,2015-01-29,553,917.12,290,1544.24,2,1
71269,2015-02-04,547,1750.416667,998,2172.6,3,0
71286,2015-01-13,569,417.5,10,825,2,0
71290,2015-01-13,569,451.86,437.88,465.84,2,0
71293,2015-02-09,542,435.325,428.82,441.83,3,1
71300,2015-01-13,569,251.6,188,315.2,2,1
71318,2015-01-13,569,1914.255,1632.51,2196,2,1
71364,2015-01-13,569,272.268571,162.8,500.55,7,0
71369,2015-01-13,569,538.47,245.28,831.66,2,1
71370,2015-01-14,568,1251.34,325,1929.02,3,1
71393,2015-01-14,568,632.96,620,645.92,2,1
71396,2015-01-15,567,1467.975,140,2795.95,2,1
71413,2015-01-14,568,465,465,465,2,1
71457,2015-01-14,568,477.988,389.61,561,5,0
71459,2015-01-14,568,960.55,769.5,1238.9,4,0
71462,2015-01-14,568,627.95,367.45,888.45,2,1
71480,2015-01-14,568,437.886,252,636.53,5,0
71483,2015-01-15,567,392.366667,377.1,400,3,0
71500,2015-02-03,548,215.94,168.32,273.7,3,0
71517,2015-01-15,567,508.55,120,897.1,2,1
71533,2015-01-15,567,208.73,197.13,220.33,2,1
71553,2015-01-15,567,209.713333,180,229.14,3,0
71560,2015-01-15,567,796.785,751.7,841.87,2,0
71573,2015-01-16,566,298.66,222.64,374.68,2,1
71621,2015-03-06,517,1343.5,324.9,4751.9,6,0
71622,2015-01-16,566,571.95,484.4,659.5,2,1
71629,2015-01-16,566,442.455,428.61,456.3,2,1
71642,2015-01-16,566,807.1,724.2,890,2,1
71653,2015-01-16,566,864.426667,591.84,1157.28,3,1
71664,2015-01-16,566,301.9,286.2,317.6,2,1
71671,2015-01-16,566,859.9,334.2,1658.15,7,0
71679,2015-01-16,566,772.06,150,1928.88,3,0
71681,2015-01-16,566,451.4,247.65,752.64,3,0
71692,2015-01-17,565,1282.665,1273.74,1291.59,2,0
71742,2015-01-18,564,514.13,461.26,567,2,1
71762,2015-01-18,564,224.045,201.89,246.2,2,1
71832,2015-01-19,563,384.975,70,699.95,2,1
71850,2015-01-20,562,744.0525,450,1111,4,0
71852,2015-01-19,563,202.57,88.2,316.94,2,1
71871,2015-01-19,563,296.52,289.2,303.84,3,1
71876,2015-01-19,563,802.775,435.8,1400,4,0
71878,2015-01-19,563,1317.22,936.66,1522.8,3,1
71879,2015-01-19,563,578.15,456.3,700,2,1
71890,2015-01-20,562,242.39,176.4,315.72,5,1
71891,2015-01-20,562,351.815,217.02,486.61,2,1
71908,2015-01-20,562,346.895,296.75,397.04,2,0
71915,2015-01-20,562,1397.67,1094.96,1700.38,2,0
71917,2015-01-21,561,1121.126667,1066.33,1172.8,3,0
71928,2015-01-20,562,846.75,699,994.5,2,1
71931,2015-01-20,562,1383.513333,224.28,2305.27,4,0
71936,2015-01-20,562,254.955,89.91,420,2,1
71956,2015-01-20,562,239.57,202,277.14,2,1
71960,2015-01-21,561,1002.5,505,1500,2,1
71993,2015-02-02,549,297.075,174,420.15,2,1
72000,2015-01-20,562,817.5,725.5,909.5,2,0
72005,2015-01-20,562,249.1,115.8,382.4,2,1
72018,2015-01-20,562,429.293333,257.44,574.44,3,0
72055,2015-04-21,471,900.2,900.2,900.2,2,1
72064,2015-01-21,561,895,552,1238,2,1
72068,2015-01-21,561,1696.375,1661.75,1731,2,0
72081,2015-01-21,561,2005.25,1674,2336.5,2,1
72086,2015-01-21,561,210.36,210.36,210.36,2,1
72125,2015-01-21,561,902.225,659.76,1083.25,4,0
72166,2015-01-22,560,390.22,356.5,423.94,2,1
72168,2015-01-22,560,393.3,393.3,393.3,2,1
72195,2015-01-22,560,378.42,82.5,674.34,2,1
72202,2015-01-23,559,2350.3,647.6,4275,4,0
72213,2015-01-22,560,1278.74,212.8,2344.68,2,1
